
c	no	q	p	r
k	3	0	8	0.293709	-0.102246	-1.93047	-0.0874364	-1.94392	1.50887	0.655528	0.168871	0.710924	0.775739	0.504519	-1.61587	-1.344	-0.634295	-0.321195	-0.452432	1.90008	0.468953	-1.93013	-1.14176	
k	3	0	9	-1.51009	-1.32792	-0.519815	0.235734	-2.41493	0.841154	-1.27223	1.05143	0.788013	1.49702	-0.111137	-0.525178	0.0419328	-0.225805	-0.98009	-0.0533989	0.293476	0.23746	0.903552	0.569577	
k	3	0	10	1.96483	-1.53898	0.316183	0.400399	0.388601	-0.296021	-0.777606	0.491213	-1.22869	0.582592	-0.341135	0.290464	-1.33229	1.69879	-1.38201	-2.89164	-0.270254	0.85409	0.224506	1.44537	
k	3	0	11	-0.769558	0.0943207	0.97536	0.678635	-0.0629581	-0.592593	0.278006	-0.276231	0.425445	-0.0502062	-0.0565976	-0.214253	1.24724	1.40546	-0.647551	2.12123	-0.0344016	0.885101	-0.234185	1.47725	
k	3	0	12	0.525821	0.317707	0.989176	1.51072	0.993132	-1.43896	-0.397616	-0.479668	1.10837	2.31617	0.824541	1.69352	-0.355525	-0.285009	1.17286	1.15303	-0.0079875	-0.47694	-1.02948	1.49471	
k	3	0	13	-1.45562	0.400342	1.51783	1.28492	0.531951	-1.70659	-1.56556	0.145038	-0.685102	1.08231	0.977891	-0.505494	0.432038	0.369653	-0.550819	1.79053	0.650505	0.469786	0.530792	-2.62238	
k	3	0	14	2.73336	-0.497077	-0.518679	0.388734	-1.10464	0.0288171	1.71445	-0.555323	1.33707	0.191625	-2.69268	-0.773042	-0.212985	-0.169503	-0.0699262	-1.04732	-1.35943	-0.729392	1.34421	2.38122	
k	3	0	15	-0.54458	-0.443709	-1.04803	0.916494	-2.20766	-0.277177	0.838637	-0.761881	-2.35543	-1.74486	-0.873884	0.089691	-0.533387	1.75096	-2.7206	-1.30462	0.738029	1.3321	0.788597	1.21423	
k	3	0	16	-0.890433	0.448316	0.231754	0.362502	-0.326446	-0.545655	-0.520945	-0.589653	0.206566	0.634829	-1.13166	-0.573342	-0.231293	-0.0558904	0.718981	-1.15944	2.11301	0.970179	0.730918	-0.877758	
k	3	0	17	-0.916795	0.163009	-0.670702	0.592457	1.11057	1.16412	0.0837584	-0.224166	-0.198059	0.607872	0.284161	1.82033	0.938696	-0.714742	-1.38456	-2.02205	1.61873	-0.170853	0.917365	1.36726	
k	3	0	18	-0.223097	-0.910551	-1.20903	0.364405	-0.717692	0.0842647	-0.478312	0.890052	0.186402	0.657964	-0.235843	1.24719	-0.0193043	0.777905	-0.325096	0.871123	0.419918	0.766212	1.87708	0.700422	
k	3	0	19	-0.21372	-0.692151	1.32823	1.46654	0.513544	0.783962	0.286057	0.543183	-0.135237	-0.376215	1.70283	1.09736	-0.2455	0.166315	0.481136	-0.343476	0.930297	-0.425045	-0.0344568	-1.1086	
k	3	0	20	-0.114969	0.190573	0.0772588	0.506738	-0.38763	0.401967	2.01558	-1.06835	0.700887	-1.48374	1.06045	-0.618699	-1.54952	-1.36002	0.427043	-1.10487	-2.03384	-1.11785	-0.33937	-0.477686	
k	3	0	21	-0.256571	0.203212	1.43734	-0.17982	0.163057	1.8844	-0.146661	-1.81326	2.74394	0.0186508	-0.198779	0.479172	-0.435615	1.89755	0.539912	0.214754	0.436413	-0.0122091	0.956071	-0.974322	
k	3	0	22	0.351243	-0.00836587	-0.861968	0.68213	-2.66251	1.36522	0.633152	-0.0249978	-1.8581	-0.115966	-0.498037	-0.0652694	-0.662981	-0.784085	-0.71732	0.0951662	0.681995	1.34484	-0.717632	-0.455366	
k	3	0	23	0.511449	-0.0785969	0.26572	0.200094	0.437239	-1.10164	-0.41595	0.00189775	-0.29672	-0.753086	0.342129	-0.619804	-0.625495	0.970127	1.1449	-0.889405	0.325797	0.415963	0.284624	0.318372	
k	3	0	24	-1.23904	-0.625884	0.919252	1.06124	-0.693172	0.00734896	-0.869027	-0.10111	0.598768	-0.668534	-0.30978	-0.129136	-0.435083	0.102409	-0.924816	0.462197	-0.609342	-2.63907	1.04065	0.433192	
k	3	0	25	-1.588	0.295571	-0.429557	-1.64773	0.235047	-1.23653	-0.571804	-0.811343	-1.20858	0.657212	0.492146	-0.688899	-2.59636	0.686219	0.176827	-0.842987	-0.0278853	-0.534725	-0.943161	-0.166068	
k	3	0	26	-1.89666	0.390514	-0.720517	0.0906303	-1.74573	-0.257963	0.858959	0.963226	-0.67612	-0.264099	0.623974	-1.87259	1.73703	0.25013	0.582397	1.07455	-1.64296	0.390195	0.631714	-0.562201	
k	3	0	27	1.03727	1.88966	1.73353	-1.13702	0.00126371	-0.621104	-0.766938	0.384542	-0.158989	0.686548	-0.129685	-0.696637	-0.116222	-1.1439	-0.901715	-0.0224429	1.41619	-0.0390608	0.858988	1.94069	
k	3	0	28	1.72019	-0.118696	-0.421771	1.66945	-0.344658	1.33274	-1.70082	0.589976	1.0286	-1.83298	2.82339	0.105043	0.754822	-0.42352	0.861473	-0.832718	0.673628	-1.01833	0.921766	0.914419	
k	3	0	29	-0.230783	-1.67118	-2.19672	-0.276293	-2.51682	0.497358	0.0324843	-1.2342	0.584045	-0.578864	-0.853594	-2.20378	1.37935	1.74373	-0.431107	-0.215979	-1.63597	-0.560515	-0.542364	-1.99197	
k	3	0	30	-1.6286	1.39163	-0.328584	-0.39098	-0.681243	-0.258034	-0.585911	-0.23303	-1.40595	0.20882	0.031706	-1.52159	0.312243	0.088715	0.233764	-0.642791	1.17731	-0.187034	-0.323352	1.83699	
k	3	0	31	-0.117426	0.762009	0.13154	0.519173	0.588902	-0.304459	0.882813	-1.03355	-0.401332	-1.12167	0.267954	0.0699651	-0.511409	1.78859	0.785443	0.503808	1.26991	0.11653	-1.0412	1.35651	
k	3	0	32	1.23955	1.35421	-0.616589	0.541659	0.576467	0.702904	0.494529	0.628719	1.25466	1.22064	0.623873	-0.403804	2.32149	0.755159	-0.389141	3.28568	-0.233291	0.213495	-0.183367	-0.258199	
k	3	0	33	-1.12308	-0.66973	-0.0280133	-0.54585	-0.330997	0.924687	1.08065	-1.25027	-1.20221	0.847282	0.0940596	-0.921165	0.17943	0.568147	0.312697	-1.21277	0.909292	0.866723	-0.221504	1.52657	
k	3	0	34	2.29735	0.891768	0.821867	-0.303639	-0.12778	-0.992346	-0.990448	-0.828916	-1.13557	1.53834	-0.410962	0.0261262	-0.200036	0.858383	-0.392868	0.00844892	-0.764378	1.44408	0.654988	-1.49402	
k	3	0	35	-1.78772	-1.64715	-1.27691	0.602955	-1.1943	0.511976	1.01125	-0.284345	-0.0453735	-0.353446	0.00737085	0.537459	-0.41447	0.731482	-2.28684	-1.35933	1.81595	0.00550954	-0.306604	0.0950173	
k	4	0	0	0.0909162	-0.792957	-0.514559	0.959745	0.160574	1.07182	-0.475314	-0.536346	-0.215216	1.17406	-0.453011	1.78902	1.97391	0.203515	0.304937	1.14482	0.992712	0.56553	0.595111	-1.72068	
k	4	0	1	0.779106	0.848676	-2.182	-1.15022	-1.18285	2.83831	-0.0248107	1.0924	-1.49326	0.391679	-0.218832	-1.04454	0.651818	0.62707	-1.35158	0.983832	0.793201	-1.59764	-0.302685	-0.324422	
k	4	0	2	0.94023	0.0266118	0.0174897	0.914746	-1.13086	-0.263122	0.0869038	1.86452	-0.16289	-0.451236	0.114133	0.55825	1.81138	-0.221975	0.80752	-0.451888	0.487147	0.600381	1.25094	-0.853892	
k	4	0	3	0.298147	1.04083	0.360579	1.76103	0.866217	-0.177043	-0.716574	-0.502467	1.81643	-0.874916	0.183807	0.712611	-0.14716	-0.718748	0.624561	-0.150113	-2.0852	-0.917991	0.0740207	0.174196	
k	4	0	4	-0.361334	-1.53976	-0.162838	-1.17146	0.0326832	-0.670434	0.487768	-1.35799	0.260117	0.721319	-1.08054	0.413619	0.150618	-0.331929	-2.21926	-0.357405	-0.28658	-2.48174	0.659001	2.3555	
k	4	0	5	0.326411	-1.07436	1.31476	-0.476119	0.394112	-0.71504	0.319105	0.160199	2.24586	-0.151276	0.957932	1.21671	0.457408	-1.02732	-0.157296	-0.470533	-1.0028	0.600121	-2.37228	-1.55317	
k	4	0	6	-0.751681	-0.314806	0.680978	-0.449354	-0.667228	0.0868795	-1.8815	1.30036	0.304149	0.280843	-0.278533	-0.0962665	1.62593	0.358928	0.96992	-0.233365	-0.691719	0.360052	0.804527	-0.0397195	
k	4	0	7	-1.74192	0.965702	0.490218	-0.368684	-1.14094	-0.195559	0.0192649	-0.284197	0.336752	-1.8393	-2.60639	0.323147	1.25383	0.851818	-0.19507	0.0474714	0.594353	-0.611571	-1.22394	2.04652	
k	4	0	8	-0.596175	1.16997	-0.821121	2.56479	0.610389	1.20308	1.14177	0.0512644	1.17401	-0.440108	0.782666	-1.71756	-0.128078	3.33959	-2.10454	0.517095	-0.292524	1.77316	-0.30741	-1.12226	
k	4	0	9	0.202416	1.43654	0.354016	-1.06435	0.484115	-0.326463	0.0148524	0.41206	-0.682952	0.162479	0.199914	-0.174119	0.297276	0.568928	-1.87451	-1.01891	0.318303	0.338078	-0.485541	0.795116	
k	4	0	10	-1.25281	1.96986	0.760932	-0.733285	0.547973	-0.0423273	0.642067	0.00303437	-1.19331	-1.67333	-0.498381	-0.270466	0.163223	1.13922	-0.185374	0.26667	1.02343	0.4097	-1.48409	-1.13974	
k	4	0	11	0.65407	-0.403657	0.258103	1.54997	-1.97154	-0.589525	-2.27442	0.73366	-0.553191	0.663108	-0.224631	-1.0572	1.46457	1.9514	-0.407475	0.887852	1.35896	-0.490612	0.134197	0.129913	
k	4	0	12	0.164903	-1.15216	0.0770475	-0.721664	-1.2065	-0.140613	-0.117286	1.0241	-0.618225	-0.205107	-1.53141	2.13283	0.103199	0.464428	0.173611	-0.703076	0.205085	-0.664612	0.866016	-0.338189	
k	4	0	13	-1.40291	0.256056	0.897288	-0.947096	-1.40921	0.159687	-0.172791	2.20984	-0.171135	-0.211268	1.46225	0.0521938	-0.49965	2.07146	0.0836965	1.38714	1.72015	0.877825	-0.410026	-0.542115	
k	4	0	14	1.07844	2.00695	-1.70531	0.79565	-0.582676	0.80512	0.0340056	-0.741138	0.567617	1.82902	-0.119619	0.692839	-1.55162	-0.418091	1.71227	1.2498	0.456553	0.176707	1.37534	-0.569467	
k	4	0	15	1.12068	1.55092	-1.09462	-0.139361	1.26214	2.11036	0.526958	0.0883291	0.390694	-0.183559	-0.0535305	0.802592	-0.836329	0.484907	1.20197	-0.0779446	0.550868	-1.30991	0.579063	-1.48878	
k	4	0	16	-0.0595966	-0.507701	-0.173521	1.75851	-0.885563	0.956327	0.408976	0.517534	-1.27228	-1.60998	0.549893	0.439953	0.0897051	1.28192	0.490877	1.00249	0.426572	1.16256	-0.101656	1.34684	
k	4	0	17	2.69442	-0.240805	0.518755	-0.443245	1.33323	-0.303821	1.24114	1.13983	-0.659053	-1.46816	-0.844299	-0.6978	0.405663	1.70173	0.950631	-1.22185	-0.109179	1.01357	-0.629365	-0.493225	
k	4	0	18	-1.02863	-1.00155	0.000290795	0.523141	-0.357797	-0.00536667	0.241873	0.833548	0.215912	0.619719	1.20391	-0.730898	-0.390512	-1.73152	0.253455	0.735973	1.98168	1.20804	1.18589	-0.219371	
k	4	0	19	-0.727193	-0.792944	-0.709543	-0.333863	1.76411	-0.998242	-2.18286	0.600474	0.890049	1.06838	-0.421785	-1.64333	-0.989527	0.242557	1.56415	0.995274	-1.58864	-0.0571149	-0.823588	-0.506692	
k	4	0	20	-0.777164	0.286072	-0.618914	2.49131	-1.39931	-0.501794	-0.902595	1.17497	-1.03829	-0.846602	-0.328386	-0.404314	-2.37386	-1.14338	1.4398	0.70464	0.598827	0.912026	0.098715	0.604335	
k	4	0	21	0.39293	0.588831	0.241631	-0.72235	-0.565051	-1.32292	0.915902	0.684385	-0.77004	-0.886027	-0.205391	-1.15686	1.23534	-2.04991	-0.0754904	-0.749766	0.717219	0.897416	1.51102	0.77796	
k	4	0	22	0.914633	0.180496	0.411748	-0.544489	1.13763	-0.911934	-0.99446	1.02483	-0.926393	-1.87221	0.318535	-0.549473	-1.24864	0.397091	-0.849975	-1.32163	0.376595	-1.1882	2.2228	0.325289	
k	4	0	23	-1.15151	0.523716	-1.83122	-2.27015	-0.0609495	-1.22538	-0.529838	0.0343474	0.88472	-0.0472177	-0.998563	-0.726489	-1.05543	0.863951	-0.00442544	-0.749364	0.069625	-0.411192	-2.02389	1.04269	
k	4	0	24	0.683559	-0.141953	1.16212	-1.06087	2.05383	1.15226	1.43579	0.402302	-0.19102	-0.755154	0.993012	-2.83217	1.05165	0.961603	1.30682	1.75732	-1.0765	-0.968105	-1.17213	1.76951	
k	4	0	25	0.243949	0.708374	-0.736663	0.134167	0.511313	0.304708	-0.61379	-1.0326	1.0303	0.586599	0.804088	-0.105174	1.53713	0.581887	1.81635	0.939552	1.13037	0.213742	0.458384	-1.09137	
k	4	0	26	-0.80105	1.11505	0.651858	0.635052	0.559362	-0.986998	-0.233242	0.554071	-2.19422	1.0006	-1.51154	0.20845	0.0156166	-1.63017	-0.350424	-0.347816	0.184865	-0.0783447	0.889761	-0.578185	
k	4	0	27	-0.799978	0.945959	0.249942	0.403906	-1.16503	-1.17613	0.156855	-1.61323	0.682128	-0.569434	0.0579853	-0.828847	-0.0830991	-0.141769	0.165072	-1.15599	-0.350135	-1.33392	-2.2638	-2.80928	
k	4	0	28	-0.816411	-0.681687	-0.572161	-0.544146	-0.369771	0.650649	0.673952	0.598513	-0.575255	2.52698	0.0016102	-0.153677	0.558659	0.156493	1.98286	-1.42423	-0.837859	-0.692772	-0.801256	1.2676	
k	4	0	29	0.157529	2.01679	-0.356521	-1.5307	-0.201057	-0.566366	-0.972248	0.9832	1.57928	-0.961916	0.228348	0.570205	0.839857	2.46061	0.925291	1.4033	0.299859	-0.921964	-0.022761	-0.872684	
k	4	0	30	0.29282	0.16319	0.982228	0.177082	-2.11268	0.624187	2.55005	0.9354	1.35218	0.908378	0.0288419	-0.360447	0.279443	-0.0352472	-1.54207	1.32714	-0.566232	-1.37718	-0.675052	-1.56404	
k	4	0	31	1.7239	-1.23402	-0.214191	0.574914	0.455753	-1.25372	0.580175	-1.1268	-1.61996	-0.777386	-0.00699389	2.3402	-0.142187	0.325475	0.371368	-1.68721	0.962982	1.34889	0.724712	-1.92839	
k	4	0	32	0.257355	-0.690971	-0.143692	-1.00279	-0.581502	-0.0672377	0.968044	-0.176645	0.429092	0.134681	0.973266	1.41883	-0.208767	-0.792986	-1.40325	-0.0744052	-1.49926	0.326523	0.330303	0.117805	
k	4	0	33	0.152219	1.65349	-0.75468	-0.636415	-0.181051	-0.938425	-0.452731	-0.668518	0.269628	-1.81366	0.681366	-0.223071	0.0454891	-1.1627	0.670785	0.0108711	1.21598	-1.14496	-0.60292	0.264521	
k	4	0	34	1.17608	-0.571262	2.22408	-0.465308	-1.14733	-0.288289	1.5913	-1.37311	-0.517702	-0.662283	-0.603764	0.266105	-1.60293	-0.755497	-0.89897	0.848503	0.0519006	-0.676464	-1.04398	1.49935	
k	4	0	35	0.100352	0.0212036	-0.861177	0.0564675	-0.724947	-0.260422	-1.19605	0.130356	-1.14528	0.85557	0.467273	0.401114	-0.180949	-1.48381	0.372809	0.746152	0.303318	-0.884574	-0.500582	-1.35375	
