0.98	0.06	0.23	0.12	0.78	0.05	0.62	0.51	0.45	0.76	0.7	0.07	0.78	0.8	0.95	0.61	1.0	0.78	0.15	0.28	0.64	0.38	0.67	0.6	0.35	0.71	0.49	0.83	0.65	0.84	0.05	0.35	0.38	0.5	0.85	0.27	0.77	0.93	0.56	0.88	0.33	0.8	0.34	0.61	0.95	0.53	0.12	0.17	0.22	0.32	0.95	0.37	0.08	0.06	0.08	0.59	0.42	0.84	0.92	0.29	0.65	0.7	0.75	0.25	0.69	0.63	0.07	0.97	0.13
0.02	0.23	0.38	0.6	0.46	0.34	0.12	0.73	0.69	0.07	0.43	0.03	0.34	0.82	0.03	0.31	0.88	0.7	0.25	0.64	0.21	0.86	0.62	0.42	0.32	0.66	0.32	0.53	0.57	0.38	0.91	0.36	0.68	0.79	0.25	0.84	0.95	0.45	0.74	0.49	0.77	0.05	0.91	0.68	0.46	1.0	0.81	0.71	0.93	0.53	0.8	0.05	0.2	0.49	0.85	0.84	0.83	0.49	0.34	0.76	0.11	0.21	0.72	0.13	0.09	0.45	0.69	0.81	0.14
0.61	0.2	0.06	0.72	0.29	0.13	0.04	0.19	0.99	0.41	0.69	0.49	0.74	0.19	0.06	0.04	0.55	0.77	0.47	0.24	0.2	0.05	0.2	0.43	0.85	0.91	0.07	0.02	0.94	0.41	0.29	0.16	0.21	0.71	0.86	0.33	0.83	0.82	0.1	0.72	0.04	0.77	0.18	0.06	0.25	0.62	0.59	0.57	0.45	0.49	0.62	0.24	0.71	0.87	0.7	0.59	0.1	0.55	0.26	0.84	0.21	0.84	0.61	0.3	0.41	0.06	0.9	0.95	0.35
0.46	0.99	0.65	0.57	0.13	0.66	0.47	0.81	0.98	0.35	0.4	0.79	0.3	0.25	0.48	0.61	0.22	0.66	0.75	0.73	0.5	0.27	0.62	0.31	0.72	0.99	0.25	0.84	0.35	0.66	0.57	0.24	0.99	0.92	0.35	0.81	0.47	0.42	0.46	0.87	0.38	0.06	0.13	0.56	0.78	0.38	0.61	0.74	0.44	0.85	0.88	0.7	0.67	0.02	0.82	0.21	0.51	0.8	0.34	0.08	0.11	0.73	0.28	0.84	0.43	0.37	0.19	0.18	0.19
0.9	0.61	0.09	0.04	0.21	0.07	0.79	0.33	0.72	0.6	0.33	0.4	0.06	0.19	0.66	0.51	0.71	0.92	0.91	0.57	0.9	0.24	0.14	0.89	0.27	0.25	0.17	0.33	0.75	0.28	0.18	0.82	0.5	0.97	0.04	0.52	0.03	0.77	0.36	0.51	0.04	0.12	0.46	0.64	0.52	0.86	0.36	0.06	0.42	0.57	0.7	0.3	0.86	0.79	0.12	0.72	0.67	0.78	0.26	0.59	0.81	0.39	0.36	0.06	0.58	0.49	0.64	0.86	0.66
0.87	0.11	0.77	0.95	0.93	0.83	1.0	0.94	0.42	0.59	0.15	0.72	0.84	0.58	0.53	0.97	0.5	0.95	0.45	0.96	0.92	0.24	0.17	0.28	0.42	0.94	0.76	0.53	0.79	0.28	0.42	0.11	0.52	0.03	0.16	0.96	0.77	0.78	0.8	0.85	0.32	0.92	0.4	0.98	0.66	0.78	0.99	0.67	0.32	0.92	0.58	0.96	0.37	0.52	0.21	0.92	0.45	0.22	0.51	0.96	0.17	0.79	0.56	0.54	0.86	0.81	0.66	0.69	0.88
0.87	0.48	0.86	0.09	0.17	0.18	0.81	0.56	0.63	0.31	0.24	0.18	0.06	0.25	0.09	0.4	0.34	0.55	0.2	0.5	0.47	0.49	0.71	0.73	0.38	0.31	0.48	0.11	0.65	0.16	0.89	0.12	0.96	0.3	0.11	0.42	0.81	0.02	0.66	0.75	0.05	0.6	0.76	0.07	0.34	0.91	0.96	0.8	0.38	0.18	0.21	0.2	0.44	0.51	0.77	0.66	0.53	0.9	0.79	0.06	0.63	0.34	0.79	0.65	0.57	0.4	0.24	0.21	0.83
0.56	0.16	0.02	0.04	0.69	0.96	0.99	0.82	0.47	0.74	0.99	0.55	0.89	0.17	0.33	0.18	0.42	0.85	0.64	0.6	0.51	0.77	0.34	0.91	0.32	0.45	0.02	0.6	0.87	0.88	0.49	0.24	0.78	0.94	0.13	0.23	0.09	0.69	1.0	0.31	0.91	0.93	0.97	0.82	0.18	0.48	0.79	0.16	0.33	0.6	0.84	0.41	0.69	0.32	0.08	0.58	0.75	0.06	0.88	0.42	0.59	0.97	0.92	0.16	0.89	0.08	0.92	0.79	0.7
0.86	0.45	0.76	0.96	0.6	0.18	0.37	0.67	0.31	0.94	0.06	0.97	0.63	0.26	0.91	0.39	0.94	0.44	0.14	0.64	0.57	0.16	0.35	0.76	0.82	0.81	0.38	0.26	0.65	0.09	0.39	0.17	0.84	0.62	0.35	0.31	0.75	0.02	0.77	0.8	0.17	0.16	0.39	0.48	0.65	0.84	0.67	0.63	0.82	0.55	0.48	0.48	0.02	0.86	0.56	0.73	0.7	0.5	0.21	0.08	0.22	0.45	0.44	0.13	0.49	0.16	0.82	0.06	0.68
0.23	0.06	0.25	0.75	0.11	0.32	0.37	0.82	0.6	0.28	0.02	0.53	0.97	0.05	0.34	0.57	0.82	0.38	0.45	0.92	0.04	0.66	0.07	0.27	0.01	0.97	0.23	0.23	0.47	0.75	0.49	0.37	0.64	0.24	0.02	0.65	0.35	0.25	0.82	0.38	0.55	0.52	0.41	0.36	0.58	0.55	0.78	0.62	0.66	0.01	0.73	0.58	0.73	0.57	0.75	0.56	0.26	0.06	0.83	0.63	0.01	0.87	0.31	0.56	0.76	0.01	0.44	0.17	0.87
0.5	0.62	0.55	0.0	0.75	0.54	0.14	0.81	0.34	0.56	0.15	0.16	0.75	0.52	0.49	0.01	0.98	0.06	0.49	0.96	0.15	0.63	0.3	0.38	0.65	0.63	0.34	0.2	0.35	0.58	0.54	0.57	0.27	0.84	0.54	0.16	0.12	0.39	0.94	0.81	0.5	0.24	0.11	0.02	0.64	0.54	0.14	0.09	0.64	0.56	0.44	0.63	0.99	0.03	0.76	0.29	0.82	0.62	0.27	0.61	0.94	0.76	0.36	0.19	0.87	0.77	0.93	0.09	0.32
0.68	0.98	0.69	0.06	0.4	0.69	0.87	0.47	0.37	0.58	0.01	0.36	0.09	0.97	0.3	0.38	0.08	0.82	0.02	0.5	0.91	0.01	0.6	0.91	0.22	0.85	0.79	0.31	0.02	0.62	0.65	0.49	0.85	0.56	0.82	0.34	0.96	0.05	0.28	0.34	0.82	0.46	0.18	0.63	0.4	0.55	0.51	0.61	0.02	0.99	0.98	0.82	0.93	0.98	0.28	0.08	0.02	0.79	0.4	0.85	0.65	0.49	0.59	0.47	0.76	0.37	0.74	0.93	0.5
0.42	0.02	0.35	0.1	0.29	0.09	0.99	0.42	0.96	0.99	0.68	0.26	0.1	0.68	0.59	0.88	0.62	0.03	0.23	0.93	0.68	0.37	0.68	0.24	0.02	0.35	0.69	0.87	0.99	0.15	0.17	0.49	0.52	0.27	0.1	0.62	0.64	0.32	0.11	0.07	0.13	0.42	0.87	0.9	0.2	0.7	0.29	0.81	0.77	0.28	0.59	0.51	0.51	0.17	0.81	0.51	0.27	0.28	0.55	0.39	0.59	0.32	0.38	0.8	0.53	0.49	0.4	0.88	0.35
0.89	0.47	0.16	0.01	0.95	0.48	0.04	0.5	0.96	0.93	0.96	1.0	0.98	0.11	0.07	0.94	0.93	0.96	0.3	0.06	0.74	0.58	0.43	0.62	0.52	0.06	0.67	0.82	0.08	0.29	0.99	0.91	0.47	0.44	0.47	0.54	0.19	0.82	0.85	0.87	0.07	0.97	0.27	0.81	0.41	0.73	0.59	0.07	0.36	0.6	0.95	0.53	0.51	0.71	0.39	0.25	0.57	0.8	0.63	0.56	0.9	0.14	0.04	0.41	0.19	0.27	0.66	0.75	0.79
0.22	0.78	0.79	0.22	0.7	0.93	0.94	0.08	0.18	0.71	0.22	0.97	0.15	0.9	0.36	0.89	0.01	0.75	0.59	0.4	0.52	0.36	0.19	0.78	0.24	0.95	0.96	0.93	0.34	0.64	0.8	0.27	0.96	0.9	0.88	0.98	0.7	0.1	0.8	0.29	0.33	0.72	0.68	0.92	0.17	0.91	0.19	0.6	0.93	0.52	0.02	0.52	0.72	0.04	0.58	0.43	0.1	0.16	0.01	0.16	0.9	0.39	0.65	0.84	0.72	0.71	0.83	0.85	0.1
0.22	0.23	0.32	0.89	0.79	0.52	0.2	0.73	0.96	0.03	0.69	0.61	0.97	0.01	0.93	0.05	0.04	0.61	0.84	0.88	0.86	0.37	0.78	0.25	0.74	0.47	0.35	0.45	0.76	0.85	0.41	0.75	0.23	0.49	0.26	0.55	0.82	0.98	0.73	0.18	0.36	0.79	0.45	0.31	0.04	0.07	0.93	0.09	0.02	0.36	0.46	0.79	0.95	0.25	0.58	0.35	0.45	0.28	0.51	0.16	0.48	0.45	0.48	0.04	0.31	0.23	0.28	0.4	0.46
0.44	0.37	0.09	0.23	0.42	0.72	0.13	0.76	0.11	0.38	0.55	0.31	0.74	0.43	0.62	0.73	0.02	0.19	0.05	0.32	0.2	0.69	0.65	0.22	0.89	0.04	0.84	0.42	0.12	0.46	0.8	0.16	0.28	0.35	0.69	0.15	0.65	0.24	0.7	0.56	0.62	0.78	0.43	0.54	0.56	0.96	0.35	0.99	0.88	0.16	0.68	0.56	0.46	0.96	0.28	0.18	0.44	0.18	0.55	0.56	0.47	0.65	0.01	0.19	0.23	0.9	0.84	0.94	0.45
0.48	0.06	0.62	0.35	0.1	0.44	0.89	0.73	0.1	0.48	0.71	0.76	0.81	0.68	0.85	0.93	0.13	0.95	0.76	0.68	0.25	0.93	0.43	1.0	0.9	0.87	0.18	0.08	0.15	0.75	0.78	0.65	0.41	0.83	0.63	0.13	0.45	0.58	0.22	0.53	0.5	0.34	0.44	0.84	0.11	0.01	0.48	0.65	0.9	0.12	0.05	0.53	0.59	0.13	0.4	0.69	0.14	0.22	0.79	0.61	0.19	0.62	0.41	0.61	0.33	0.38	0.1	0.31	0.19
0.12	0.06	0.99	0.07	0.67	0.79	0.52	0.61	0.27	0.2	0.37	0.29	0.08	0.71	0.96	0.73	0.86	0.16	0.06	0.77	0.35	0.84	0.6	0.21	0.72	0.81	0.94	0.98	0.96	0.1	0.91	0.19	0.41	0.02	0.95	0.84	0.57	0.04	0.26	0.17	0.94	0.66	0.03	0.58	0.47	0.84	0.51	0.2	0.67	0.83	0.16	0.04	0.82	0.86	0.45	0.6	0.18	0.16	0.45	0.49	0.52	0.01	0.17	0.05	0.32	0.52	0.5	0.25	0.34
