0.41	0.24	0.01	0.58	0.19	0.22	0.41	0.21	0.44	0.56	0.85	0.25	0.05	0.57	0.92	0.98	0.45	0.75	0.52	0.17	0.79	0.28	0.1	0.49	0.34	0.97	0.09	0.72	0.45	0.38	0.94	0.33	0.52	0.22	0.68	0.49	0.38	0.03	0.93	0.53	0.69	0.15	0.42	0.56	0.55	0.42	0.62	0.63	0.7	0.9	0.1	0.85	0.18	0.46	0.44	0.06	0.83	0.2	0.08	0.69	0.34	0.02	0.66	0.11	0.09	0.41	0.14	0.18	0.6
0.38	0.24	0.8	0.15	0.53	0.85	0.76	0.84	0.68	0.38	0.19	0.4	0.3	0.21	0.9	0.99	0.28	0.95	0.26	0.51	0.68	0.85	0.91	0.46	0.68	0.58	0.66	0.83	0.93	0.42	0.49	0.76	0.95	0.54	0.96	0.04	0.62	0.46	0.8	0.15	0.36	0.64	0.87	0.85	0.87	0.9	0.27	0.2	0.37	0.76	0.24	0.17	0.89	0.99	0.29	0.71	0.03	0.86	0.25	0.58	0.49	0.28	0.4	0.1	0.95	0.54	0.08	0.12	0.2
0.79	0.63	0.5	0.37	0.21	0.06	0.35	0.22	0.99	0.77	0.51	0.83	0.4	0.17	0.95	0.69	0.74	0.83	0.57	0.97	0.55	0.6	0.34	0.38	0.66	0.15	0.75	0.86	0.82	0.14	0.77	0.11	0.35	0.7	0.5	0.77	0.02	0.76	0.58	0.8	0.73	0.07	0.61	0.95	0.98	0.68	0.33	0.59	0.04	0.92	0.33	0.47	0.06	0.74	0.01	0.66	0.45	0.81	0.23	0.66	0.25	0.19	0.71	0.87	0.21	0.0	0.23	0.55	0.79
0.16	0.98	0.8	0.55	0.88	0.66	0.78	0.85	0.55	0.64	0.91	0.02	0.18	1.0	0.02	0.85	0.78	0.05	0.43	0.52	0.22	0.07	0.68	0.23	0.84	0.8	0.64	0.59	0.07	0.82	0.91	0.14	0.96	0.46	0.29	0.65	0.95	0.76	0.36	0.49	0.18	0.77	0.04	0.71	0.97	0.59	0.5	0.4	0.67	0.54	0.69	0.19	0.89	0.11	0.31	0.44	0.27	0.47	0.47	0.12	0.74	0.23	0.61	0.06	0.94	0.36	0.34	0.86	0.26
0.82	0.62	0.37	0.89	0.07	0.63	0.83	0.71	0.33	0.05	0.03	0.92	0.94	0.22	0.18	0.92	0.64	0.81	0.88	0.13	0.68	0.71	0.92	0.95	0.56	0.81	0.6	0.69	0.97	0.17	0.79	0.22	0.44	0.17	0.21	0.04	0.81	0.06	0.75	0.44	0.35	0.95	0.26	0.32	0.07	0.09	0.42	0.87	0.49	0.56	0.07	0.65	0.89	0.14	0.23	0.68	0.54	0.79	0.95	0.88	0.98	0.28	0.33	0.57	0.73	0.46	0.83	0.31	0.41
0.34	0.78	0.98	0.86	0.37	0.17	0.32	0.12	0.51	0.55	0.79	0.65	0.96	0.9	0.62	0.68	0.78	0.2	0.31	0.55	0.22	0.27	0.41	0.5	0.01	0.51	0.34	0.78	0.51	0.26	0.04	0.02	0.09	0.53	0.25	0.22	0.2	0.81	0.61	0.79	0.47	0.45	0.3	0.25	0.63	0.35	0.2	0.45	0.92	0.46	0.02	0.43	0.98	0.04	0.89	0.43	0.79	0.86	0.7	0.73	0.83	0.88	0.98	0.96	0.37	0.64	0.72	0.95	0.23
0.48	0.8	1.0	0.16	0.02	0.26	0.34	0.06	0.79	0.45	0.28	0.83	0.7	0.87	0.06	0.3	0.05	0.67	0.0	0.06	0.53	0.77	0.39	0.65	0.98	0.92	0.36	0.19	0.58	0.24	0.64	0.33	0.77	0.85	0.88	0.96	0.23	0.77	0.58	0.07	0.43	0.8	0.17	0.98	0.08	0.75	0.28	0.46	0.02	0.99	0.17	0.85	0.89	0.37	0.62	0.43	0.67	0.19	0.59	0.37	0.04	0.08	0.4	0.17	0.17	0.32	0.1	0.9	0.18
0.47	0.27	0.76	0.21	0.09	0.98	0.43	0.61	0.83	0.5	0.96	0.21	0.23	0.52	0.39	0.91	0.97	0.15	0.61	0.4	0.1	0.88	0.67	0.63	0.32	0.55	0.68	0.72	0.09	0.53	0.62	0.71	0.35	0.07	0.26	0.29	0.96	0.05	0.47	0.56	0.84	0.82	0.08	0.2	0.16	0.51	0.4	0.38	0.2	0.79	0.79	0.62	0.07	0.71	0.06	0.78	0.67	0.46	0.05	0.24	0.31	0.77	0.07	0.88	0.34	0.29	0.25	0.03	0.34
0.6	0.95	0.14	0.37	0.63	0.32	0.03	0.07	0.75	0.2	0.66	0.87	0.33	0.01	0.03	0.69	0.11	0.84	0.36	0.93	0.1	0.72	0.5	0.05	0.5	0.33	0.65	0.3	0.92	0.61	0.58	0.53	0.84	0.83	0.83	0.24	0.19	0.7	0.1	0.01	0.86	0.81	0.13	0.21	0.41	0.89	0.12	0.66	0.85	0.31	0.32	0.57	0.79	0.38	0.15	0.01	0.67	0.48	0.09	0.26	0.42	0.15	0.74	0.28	0.28	0.91	0.79	0.79	0.24
0.41	0.5	0.32	0.24	0.89	0.98	0.43	0.21	0.31	0.31	0.17	0.93	0.69	0.77	0.92	0.93	0.1	0.75	0.77	0.69	0.13	0.26	0.16	0.83	0.58	0.15	0.68	0.94	0.71	0.08	0.75	0.62	0.92	0.38	0.32	0.33	0.89	0.93	1.0	0.89	0.01	0.26	0.09	0.01	0.35	0.63	0.45	0.25	0.07	0.09	0.58	0.39	0.82	0.4	0.61	0.8	0.54	0.64	0.75	0.53	0.18	0.6	0.94	0.38	0.77	0.34	0.78	0.82	0.95
0.22	0.4	0.93	0.64	0.64	0.07	0.22	0.86	0.35	0.98	0.93	0.81	0.62	0.78	0.93	0.97	0.81	0.17	0.57	0.36	0.5	0.97	0.5	0.76	0.13	0.34	0.7	0.08	0.92	0.27	0.51	0.58	0.76	0.68	0.43	0.39	0.9	0.58	0.81	0.66	0.11	0.9	0.36	0.53	0.99	0.75	0.02	0.79	0.49	0.96	0.35	0.48	0.03	0.99	0.58	0.89	0.43	0.09	0.75	0.99	0.36	0.47	0.36	0.07	0.47	0.78	0.65	0.05	0.1
0.11	0.26	0.58	0.83	0.57	0.47	0.92	0.7	0.26	0.01	0.42	0.86	0.96	0.33	0.78	0.18	0.25	0.14	0.32	0.88	0.46	0.18	0.27	0.54	0.4	0.28	0.58	0.7	0.53	0.17	0.11	0.14	0.66	0.22	0.83	0.93	0.97	0.85	0.48	1.0	0.37	0.3	0.08	0.48	0.19	0.41	0.36	0.1	0.06	0.04	0.61	0.79	0.82	0.7	0.24	0.8	0.59	0.07	0.91	0.36	0.64	0.54	0.36	0.51	0.43	0.52	0.99	0.3	0.34
0.8	0.2	0.37	0.6	0.1	0.92	0.24	0.41	0.52	0.16	0.43	0.93	0.15	0.13	0.31	0.57	0.77	0.24	0.66	0.96	0.33	0.42	0.07	0.03	0.37	0.6	0.94	0.05	0.37	0.11	0.4	0.27	0.15	0.36	0.39	0.45	0.35	0.07	0.75	0.57	0.63	0.82	0.36	0.52	0.31	0.7	0.77	0.25	0.8	0.31	0.65	0.13	0.55	0.12	0.91	0.27	0.36	0.99	0.16	0.86	0.05	0.32	0.01	0.35	0.1	0.25	0.56	0.81	0.62
0.88	0.87	0.98	0.29	0.49	0.66	0.92	0.19	0.8	0.57	0.34	0.8	0.38	0.4	0.25	0.54	0.45	0.57	0.02	0.91	0.89	0.7	0.84	0.47	0.78	0.26	0.47	0.54	0.53	0.04	0.55	0.84	0.37	0.09	0.71	0.98	0.04	0.35	0.18	0.66	0.8	0.99	0.59	0.82	0.76	0.09	0.2	0.17	0.68	0.16	0.73	0.98	0.02	0.49	0.98	0.26	0.09	0.15	0.78	0.98	0.92	0.56	0.49	0.66	0.24	0.66	0.06	0.25	0.94
0.56	0.54	0.89	0.78	0.9	0.55	0.6	0.15	0.52	0.34	0.93	0.01	0.59	0.68	0.45	0.98	0.22	0.87	0.15	0.74	0.01	0.65	0.57	0.96	0.9	0.56	0.12	0.08	0.52	0.6	0.33	0.1	0.31	0.9	0.45	0.32	0.39	0.96	0.27	0.95	0.81	0.55	0.52	0.84	0.62	0.32	0.91	0.02	0.07	0.57	0.92	0.82	0.14	0.56	0.92	0.61	0.12	0.99	0.02	0.2	0.25	0.41	0.89	0.36	0.94	0.27	0.14	0.23	0.09
0.36	0.39	0.66	0.88	0.3	0.19	0.37	0.81	0.97	0.59	0.51	0.16	0.92	0.02	0.03	0.55	0.99	0.28	0.24	0.44	0.24	0.05	0.72	0.03	0.99	0.87	0.25	0.03	0.34	0.89	0.41	0.72	0.09	0.33	0.01	0.09	0.97	0.57	0.47	0.79	0.19	0.7	0.48	0.11	0.81	0.32	0.71	0.22	0.31	0.14	0.82	0.08	0.81	0.15	0.47	0.29	0.38	0.34	0.39	0.02	0.83	0.59	0.34	0.4	0.44	0.4	0.47	0.36	0.6
0.72	0.07	0.53	0.0	0.72	0.35	0.16	0.43	0.69	0.49	0.59	0.39	0.43	0.96	0.83	0.11	0.83	0.71	0.51	0.63	0.08	0.64	0.01	0.74	0.23	0.01	0.41	0.99	0.36	0.84	0.88	0.51	0.26	0.37	0.14	0.33	0.09	0.4	0.73	0.9	0.86	0.02	0.43	0.9	0.62	0.69	0.45	0.8	0.78	0.65	1.0	0.69	0.1	0.69	0.45	0.69	0.81	0.41	0.68	0.33	0.89	0.23	0.16	0.8	0.74	0.2	0.09	0.39	0.26
0.27	0.78	0.04	0.16	0.54	0.81	0.18	0.15	0.64	0.34	0.62	0.27	0.37	0.17	0.27	0.56	0.29	0.38	0.65	0.37	0.15	0.69	0.97	0.95	0.77	0.58	0.26	0.72	0.49	0.32	0.29	0.16	0.27	0.33	0.44	0.47	0.77	0.53	0.0	0.91	0.83	0.01	0.53	0.24	0.6	0.47	0.74	0.16	0.29	0.22	0.17	0.75	0.0	0.62	0.69	0.43	0.94	0.24	0.38	0.18	0.35	0.26	0.15	0.8	0.49	0.7	0.27	0.83	0.77
0.99	0.26	0.53	0.87	0.83	0.18	0.79	0.61	0.18	0.32	0.38	0.5	0.41	0.09	0.99	0.67	0.02	0.4	0.41	0.67	0.74	0.56	0.68	0.61	0.7	0.65	0.64	0.59	0.79	0.21	0.56	0.77	0.01	0.24	0.56	0.05	0.94	0.23	0.66	0.98	0.39	0.05	0.9	0.14	0.64	0.36	0.02	0.78	0.96	0.43	0.28	0.41	0.82	0.99	0.98	0.6	0.94	0.14	0.72	0.13	0.82	0.44	0.36	0.65	0.41	0.7	0.04	0.29	0.97
